id;curso;Area_the;setor;turno;grau;forma_evasao;ira;contagem_disciplinas;contagem_reprovacoes;evasao;proprep;
8261;Design Gráfico;AH;Setor de Artes, Comunicação e Design;I;Bacharelado;Formatura;0,4721;117;16;0;0,136752137;0,122239595
33337;Ciências Sociais;SS;Setor de Ciências Humanas;M;Bacharelado;Formatura;0,8847;40;2;0;0,05;0,12224272
23698;Geografia;SS;Setor de Ciências da Terra;N;ABI;Formatura;0,7668;57;2;0;0,035087719;0,122278925
31127;Medicina Veterinária;LS;Setor de Ciências Agrárias;I;Bacharelado;Formatura;0,7699;73;0;0;0;0,122284252
38865;Terapia Ocupacional;PS;Setor de Ciências da Saúde;I;Bacharelado;Formatura;0,5408;167;49;0;0,293413174;0,122284689
74044;Nutrição;CL;Setor de Ciências da Saúde;I;Bacharelado;Sem evasão;0,8322;39;0;0;0;0,122285817
50951;Artes;ED;Setor Litoral;M;Licenciatura;Abandono;0;22;2;1;0,090909091;0,122287936
1077;Gestão e Empreendedorismo;BE;Setor Litoral;N;Bacharelado;Formatura;0,7227;166;33;0;0,198795181;0,122303133
6328;Psicologia;PS;Setor de Ciências Humanas;I;Bacharelado;Formatura;0,935;95;0;0;0;0,122323617
60291;Geografia;SS;Setor de Ciências da Terra;N;Bacharelado;Sem evasão;0,8385;91;3;0;0,032967033;0,12233707
58592;Pedagogia;ED;Setor de Educação;M;Licenciatura;Abandono;0,4213;43;12;1;0,279069767;0,122345968
65713;Engenharia Mecânica;ET;Setor de Tecnologia;I;Bacharelado;Sem evasão;0,8067;52;0;0;0;0,122352097
24825;Administração;BE;Setor de Ciências Sociais Aplicadas;N;Bacharelado;Abandono;0,5579;53;17;1;0,320754717;0,122371342
9300;Oceanografia;PH;Centro de Estudos do Mar;I;Bacharelado;Formatura;0,7134;137;8;0;0,058394161;0,122374996
72856;Estatística;PH;Setor de Ciências Exatas;N;Bacharelado;Sem evasão;0,3764;17;4;0;0,235294118;0,12242794
39658;Enfermagem;ED;Setor de Ciências da Saúde;I;Licenciatura;Formatura;0,7848;82;7;0;0,085365854;0,122441302
27640;Ciências Sociais;ED;Setor de Ciências Humanas;M;Licenciatura;Formatura;0,5102;109;5;0;0,04587156;0,122442605
11216;Geologia;PH;Setor de Ciências da Terra;I;Bacharelado;Formatura;0,7472;76;0;0;0;0,122444857
62772;Engenharia Elétrica;ET;Setor de Tecnologia;I;Bacharelado;Abandono;0,1941;38;8;1;0,210526316;0,122459611
75120;Física;ED;Setor de Ciências Exatas;N;Licenciatura;Sem evasão;0,0958;4;2;0;0,5;0,122468456
15750;Ciências Econômicas;BE;Setor de Ciências Sociais Aplicadas;M;Bacharelado;Formatura;0,7223;82;3;0;0,036585366;0,122475178
69361;Odontologia;CL;Setor de Ciências da Saúde;I;Bacharelado;Abandono;0,5288;16;1;1;0,0625;0,122476344
61091;Engenharia Industrial Madeireira;ET;Setor de Ciências Agrárias;N;Bacharelado;Abandono;0,9243;34;0;1;0;0,122476576
64380;Luteria;AH;Setor de Educação Profissional e Tecnológica;I;Tecnológico;Abandono;0;5;5;1;1;0,122492625
70978;Química;PH;Setor de Ciências Exatas;I;ABI;Sem evasão;0,6003;43;2;0;0,046511628;0,122492787
76448;Zootecnia;LS;Setor de Ciências Agrárias;I;Bacharelado;Sem evasão;0,4797;24;6;0;0,25;0,122502799
6998;Engenharia Elétrica;ET;Setor de Tecnologia;N;Bacharelado;Formatura;0,5843;127;26;0;0,204724409;0,122504484
27624;Administração;BE;Setor de Ciências Sociais Aplicadas;M;Bacharelado;Abandono;0,6817;6;2;1;0,333333333;0,122505862
17912;Matemática;PH;Setor de Ciências Exatas;T;Bacharelado;Abandono;0;16;15;1;0,9375;0,12250659
10908;Ciências Sociais;SS;Setor de Ciências Humanas;M;Bacharelado;Formatura;0,6244;78;11;0;0,141025641;0,122511172
65594;Ciência da Computação;CS;Setor de Ciências Exatas;I;Bacharelado;Sem evasão;0,7362;55;2;0;0,036363636;0,122525601
73341;Negócios Imobiliários;BE;Setor de Educação Profissional e Tecnológica;N;Tecnológico;Formatura;0,811;37;0;0;0;0,122536713
45564;Administração;BE;Setor de Ciências Sociais Aplicadas;N;Bacharelado;Sem evasão;0,4553;94;14;0;0,14893617;0,122538815
69698;Terapia Ocupacional;PS;Setor de Ciências da Saúde;I;Bacharelado;Abandono;0,3758;23;10;1;0,434782609;0,122544232
1350;Pedagogia;ED;Setor de Educação;M;Licenciatura;Abandono;0;19;10;1;0,526315789;0,122556821
5627;Filosofia;AH;Setor de Ciências Humanas;N;Bacharelado;Abandono;0,4464;81;19;1;0,234567901;0,122583737
52499;Administração Pública;BE;Setor Litoral;N;Bacharelado;Abandono;0;18;17;1;0,944444444;0,122585256
11752;Ciências Contábeis;BE;Setor de Ciências Sociais Aplicadas;N;Bacharelado;Formatura;0,6518;56;8;0;0,142857143;0,122595988
24596;Ciências Contábeis;BE;Setor de Ciências Sociais Aplicadas;N;Bacharelado;Abandono;0,5442;11;3;1;0,272727273;0,12260215
4676;Geografia;ED;Setor de Ciências da Terra;M;Licenciatura;Formatura;0,7865;48;0;0;0;0,122603712
65719;Engenharia Mecânica;ET;Setor de Tecnologia;I;Bacharelado;Abandono;0,05;6;5;1;0,833333333;0,122610343
59607;Estatística;PH;Setor de Ciências Exatas;N;Bacharelado;Sem evasão;0,7125;51;1;0;0,019607843;0,12262517
11395;Administração;BE;Setor de Ciências Sociais Aplicadas;N;Bacharelado;Formatura;0,8017;53;0;0;0;0,12263512
31036;Gestão Pública;BE;Setor de Educação Profissional e Tecnológica;N;Tecnológico;Formatura;0,7686;40;5;0;0,125;0,12263729
34848;Enfermagem;CL;Setor de Ciências da Saúde;I;ABI;Abandono;0,8191;8;0;1;0;0,122639264
17856;Análise e Desenvolvimento de Sistemas;CS;Setor de Educação Profissional e Tecnológica;T;Tecnológico;Formatura;0,7227;98;16;0;0,163265306;0,122646109
49433;Engenharia de Aquicultura;LS;Setor Palotina;I;Bacharelado;Abandono;0,2396;98;58;1;0,591836735;0,122657467
3680;Engenharia Química;ET;Setor de Tecnologia;I;Bacharelado;Formatura;0,6598;100;11;0;0,11;0,122660849
53459;Engenharia Civil;ET;Setor de Tecnologia;I;Bacharelado;Formatura;0,6748;98;4;0;0,040816327;0,122680569
65975;Engenharia de Alimentos;LS;Jandaia;M;Bacharelado;Abandono;0;10;5;1;0,5;0,122698019
25627;Ciências Biológicas;ED;Setor de Ciências Biológicas;M;Licenciatura;Abandono;0,6037;60;7;1;0,116666667;0,122708672
23713;Terapia Ocupacional;PS;Setor de Ciências da Saúde;N;Bacharelado;Abandono;0,479;32;8;1;0,25;0,122717272
52972;Administração;BE;Setor de Ciências Sociais Aplicadas;N;Bacharelado;Formatura;0,87;89;1;0;0,011235955;0,122734246
21044;Ciências Exatas;ET;Jandaia;T;ABI;Abandono;0,2947;7;3;1;0,428571429;0,122734722
78103;Ciências Biológicas;LS;Setor de Ciências Biológicas;M;Bacharelado;Sem evasão;0,7022;30;3;0;0,1;0,122753546
3667;Educação Física;LS;Setor de Ciências Biológicas;I;Licenciatura;Abandono;0,6981;11;0;1;0;0,12275764
10982;Medicina Veterinária;LS;Setor de Ciências Agrárias;I;Bacharelado;Abandono;0,275;20;11;1;0,55;0,122760047
78036;Ciências Contábeis;BE;Setor de Ciências Sociais Aplicadas;N;Bacharelado;Abandono;0,3688;13;9;1;0,692307692;0,122778415
71115;Medicina;CL;Setor de Ciências da Saúde;I;Bacharelado;Sem evasão;0,7507;77;0;0;0;0,122793761
65724;Engenharia Química;ET;Setor de Tecnologia;I;Bacharelado;Sem evasão;0,2175;29;16;0;0,551724138;0,122797948
36198;Engenharia Elétrica;ET;Setor de Tecnologia;I;Bacharelado;Formatura;0,8394;129;0;0;0;0,122799202
70263;Agronomia;LS;Setor de Ciências Agrárias;I;Bacharelado;Sem evasão;0,5824;47;3;0;0,063829787;0,122801358
62641;Odontologia;CL;Setor de Ciências da Saúde;I;Bacharelado;Sem evasão;0,7631;57;0;0;0;0,122822057
72004;Ciências Biológicas;LS;Setor de Ciências Biológicas;M;Bacharelado;Sem evasão;0,7389;48;1;0;0,020833333;0,122826003
45897;Engenharia Florestal;LS;Setor de Ciências Agrárias;I;Bacharelado;Sem evasão;0,4874;109;18;0;0,165137615;0,122868507
5740;Direito;LW;Setor de Ciências Jurídicas;M;Bacharelado;Abandono;0,7442;28;2;1;0,071428571;0,122902643
34617;Agronomia;LS;Setor Palotina;I;Bacharelado;Formatura;0,8159;128;0;0;0;0,122908232
10315;Farmácia;CL;Setor de Ciências da Saúde;I;Bacharelado;Formatura;0,7706;102;2;0;0,019607843;0,122918613
71200;Ciências Biológicas;LS;Setor de Ciências Biológicas;M;Bacharelado;Sem evasão;0,707;56;5;0;0,089285714;0,122918746
39730;Secretariado;BE;Setor de Educação Profissional e Tecnológica;N;Tecnológico;Abandono;0,8835;45;2;1;0,044444444;0,122935886
30078;Odontologia;CL;Setor de Ciências da Saúde;I;Bacharelado;Formatura;0,7467;64;0;0;0;0,122940971
19798;Luteria;AH;Setor de Educação Profissional e Tecnológica;I;Tecnológico;Abandono;0,21;7;4;1;0,571428571;0,122970882
66365;Estatística;PH;Setor de Ciências Exatas;N;Bacharelado;Abandono;0,5857;9;0;1;0;0,122977827
61851;Terapia Ocupacional;PS;Setor de Ciências da Saúde;I;Bacharelado;Abandono;0,915;6;0;1;0;0,122995721
71808;Agronomia;LS;Setor de Ciências Agrárias;I;Bacharelado;Sem evasão;0,6196;54;4;0;0,074074074;0,123030794
72316;Direito;LW;Setor de Ciências Jurídicas;N;Bacharelado;Sem evasão;0,8705;44;0;0;0;0,123040737
26354;Ciência da Computação;CS;Setor de Ciências Exatas;I;Bacharelado;Abandono;0,6382;21;6;1;0,285714286;0,123055665
31078;Administração;BE;Setor de Ciências Sociais Aplicadas;N;Bacharelado;Formatura;0,7692;72;1;0;0,013888889;0,123077735
63167;Gestão e Empreendedorismo;BE;Setor Litoral;N;Bacharelado;Abandono;0,25;10;4;1;0,4;0,123092874
38462;Terapia Ocupacional;PS;Setor de Ciências da Saúde;I;Bacharelado;Sem evasão;0,3682;204;69;0;0,338235294;0,123139897
2970;Matemática;PH;Setor de Ciências Exatas;T;Bacharelado;Abandono;0,6864;35;2;1;0,057142857;0,123149946
25059;Luteria;AH;Setor de Educação Profissional e Tecnológica;I;Tecnológico;Abandono;0,5719;27;11;1;0,407407407;0,123159207
42479;Física;ED;Setor de Ciências Exatas;N;Licenciatura;Formatura;0,7029;109;5;0;0,04587156;0,123174281
11563;Ciências Biológicas;LS;Setor de Ciências Biológicas;N;ABI;Abandono;0,1376;69;49;1;0,710144928;0,123202912
35506;Administração;BE;Setor de Ciências Sociais Aplicadas;N;Bacharelado;Formatura;0,8271;58;0;0;0;0,123210644
68963;Gestão Imobiliária;BE;Setor Litoral;N;Tecnológico;Formatura;0,9454;34;0;0;0;0,123240298
20683;Engenharia Elétrica;ET;Setor de Tecnologia;I;Bacharelado;Abandono;0,2686;65;34;1;0,523076923;0,12324364
38517;Estatística;PH;Setor de Ciências Exatas;N;Bacharelado;Abandono;0,08;38;26;1;0,684210526;0,123253782
48546;Oceanografia;PH;Centro de Estudos do Mar;I;Bacharelado;Formatura;0,9539;139;0;0;0;0,123255056
64424;Gestão Pública;BE;Setor de Educação Profissional e Tecnológica;N;Tecnológico;Formatura;0,5871;44;6;0;0,136363636;0,123269857
43761;Enfermagem;ED;Setor de Ciências da Saúde;I;Licenciatura;Formatura;0,866;86;0;0;0;0,123272967
56269;Engenharia Elétrica;ET;Setor de Tecnologia;I;Bacharelado;Sem evasão;0,6622;74;1;0;0,013513514;0,123280701
71957;Ciência da Computação;CS;Setor de Ciências Exatas;I;Bacharelado;Sem evasão;0,674;34;3;0;0,088235294;0,123294567
63623;Administração;BE;Setor de Ciências Sociais Aplicadas;N;Bacharelado;Abandono;0,95;21;0;1;0;0,123295762
14652;Farmácia;CL;Setor de Ciências da Saúde;I;Bacharelado;Formatura;0,752;101;3;0;0,02970297;0,123298438
72541;Enfermagem;ED;Setor de Ciências da Saúde;I;Licenciatura;Sem evasão;0,9054;38;0;0;0;0,123307347
64150;Relações Públicas;SS;Setor de Artes, Comunicação e Design;I;Bacharelado;Abandono;0,555;36;6;1;0,166666667;0,123313488
33677;Engenharia Mecânica;ET;Setor de Tecnologia;N;Bacharelado;Formatura;0,8059;93;3;0;0,032258065;0,123313766
2018;Agronomia;LS;Setor de Ciências Agrárias;I;Bacharelado;Abandono;0,025;10;10;1;1;0,123313872
15985;Pedagogia;ED;Setor de Educação;N;Licenciatura;Abandono;0;8;8;1;1;0,12331751
16145;Engenharia Civil;ET;Setor de Tecnologia;I;Bacharelado;Formatura;0,556;118;21;0;0,177966102;0,12332316
23983;Gestão Pública;BE;Setor de Educação Profissional e Tecnológica;N;Tecnológico;Abandono;0,4986;15;6;1;0,4;0,123367968
18740;Engenharia Elétrica;ET;Setor de Tecnologia;N;Bacharelado;Abandono;0,1333;21;6;1;0,285714286;0,123368995
69298;Medicina Veterinária;LS;Setor de Ciências Agrárias;I;Bacharelado;Sem evasão;0,7404;59;0;0;0;0,123373732
71460;Filosofia;AH;Setor de Ciências Humanas;M;Bacharelado;Sem evasão;0,8836;22;0;0;0;0,123384842
71311;Engenharia Agrícola;LS;Jandaia;M;Bacharelado;Abandono;0,3506;25;13;1;0,52;0,123386684
22613;Pedagogia;ED;Setor de Educação;M;Licenciatura;Abandono;0,4011;26;12;1;0,461538462;0,123389377
24646;Secretariado;BE;Setor de Educação Profissional e Tecnológica;N;Tecnológico;Abandono;0,5471;38;18;1;0,473684211;0,123414267
67227;Ciências Econômicas;BE;Setor de Ciências Sociais Aplicadas;N;Bacharelado;Abandono;0;7;5;1;0,714285714;0,123423637
76769;Saúde Coletiva;CL;Setor Litoral;M;Bacharelado;Sem evasão;0,8826;51;1;0;0,019607843;0,123462668
53132;Gestão da Qualidade;BE;Setor de Educação Profissional e Tecnológica;N;Tecnológico;Sem evasão;0,5191;75;8;0;0,106666667;0,123464517
78767;Ciências Econômicas;BE;Setor de Ciências Sociais Aplicadas;N;Bacharelado;Sem evasão;0,755;29;0;0;0;0,123466101
5042;Gestão da Qualidade;BE;Setor de Educação Profissional e Tecnológica;N;Tecnológico;Formatura;0,8165;47;0;0;0;0,123476296
54202;Ciências Sociais;ED;Setor de Ciências Humanas;M;Licenciatura;Formatura;0,8026;61;2;0;0,032786885;0,123477441
1535;Pedagogia;ED;Setor de Educação;M;Licenciatura;Abandono;0;13;13;1;1;0,123488643
32180;Direito;LW;Setor de Ciências Jurídicas;N;Bacharelado;Formatura;0,788;63;3;0;0,047619048;0,123515592
30222;Ciência da Computação;CS;Setor de Ciências Exatas;I;Bacharelado;Formatura;0,7497;57;1;0;0,01754386;0,123517132
75332;Medicina Veterinária;LS;Setor de Ciências Agrárias;I;Bacharelado;Sem evasão;0,3071;14;7;0;0,5;0,123525427
60656;Medicina;CL;Setor de Ciências da Saúde;I;Bacharelado;Sem evasão;0,8544;130;3;0;0,023076923;0,123543577
65992;Medicina Veterinária;LS;Setor de Ciências Agrárias;I;Bacharelado;Sem evasão;0,7441;56;2;0;0,035714286;0,123548423
38369;Engenharia Mecânica;ET;Setor de Tecnologia;I;Bacharelado;Formatura;0,6602;163;15;0;0,09202454;0,123559994
52253;Agroecologia;LS;Setor Litoral;M;Tecnológico;Abandono;0;15;6;1;0,4;0,123562122
32538;Geologia;PH;Setor de Ciências da Terra;I;Bacharelado;Formatura;0,7918;64;0;0;0;0,123563776
46829;Agronomia;LS;Setor Palotina;I;Bacharelado;Formatura;0,6611;145;8;0;0,055172414;0,123576064
17967;Biomedicina;CL;Setor de Ciências Biológicas;I;Bacharelado;Abandono;0,0679;14;11;1;0,785714286;0,123581014
59012;Jornalismo;SS;Setor de Artes, Comunicação e Design;I;Bacharelado;Formatura;0,9463;83;0;0;0;0,123609179
50650;Educação Física;LS;Setor de Ciências Biológicas;I;Licenciatura;Formatura;0,8206;85;0;0;0;0,123626318
15681;Química;ED;Setor de Ciências Exatas;N;Licenciatura;Abandono;0,09;11;7;1;0,636363636;0,123635587
24274;Análise e Desenvolvimento de Sistemas;CS;Setor de Educação Profissional e Tecnológica;N;Tecnológico;Abandono;0,5239;56;16;1;0,285714286;0,12364546
58438;Agronomia;LS;Setor de Ciências Agrárias;I;Bacharelado;Sem evasão;0,8197;101;2;0;0,01980198;0,12366265
66974;Engenharia de Bioprocessos e Biotecnologia;LS;Setor de Tecnologia;I;Bacharelado;Sem evasão;0,875;49;0;0;0;0,123670683
36783;Engenharia de Bioprocessos e Biotecnologia;LS;Setor de Tecnologia;I;Bacharelado;Formatura;0,8438;85;0;0;0;0,123676965
11423;Direito;LW;Setor de Ciências Jurídicas;N;Bacharelado;Formatura;0,8042;74;1;0;0,013513514;0,123689535
62557;Engenharia de Bioprocessos e Biotecnologia;LS;Setor de Tecnologia;I;Bacharelado;Sem evasão;0,6458;48;0;0;0;0,123732759
72338;Direito;LW;Setor de Ciências Jurídicas;N;Bacharelado;Sem evasão;0,8465;42;0;0;0;0,123742914
62529;Engenharia Agrícola;LS;Jandaia;M;Bacharelado;Abandono;0;16;5;1;0,3125;0,123744778
78486;Gestão de Turismo;BE;Setor Litoral;N;Tecnológico;Sem evasão;0,8936;26;0;0;0;0,123751702
47852;Psicologia;PS;Setor de Ciências Humanas;I;Bacharelado;Formatura;0,9045;147;0;0;0;0,123780733
73662;Administração;BE;Setor de Ciências Sociais Aplicadas;N;Bacharelado;Abandono;0,4912;29;9;1;0,310344828;0,12379421
38897;Enfermagem;ED;Setor de Ciências da Saúde;I;Licenciatura;Formatura;0,7579;144;11;0;0,076388889;0,123800645
79906;Medicina;CL;Setor de Ciências da Saúde;I;Bacharelado;Sem evasão;0,798;50;0;0;0;0,123822345
16758;História;AH;Setor de Ciências Humanas;T;ABI;Formatura;0,913;61;0;0;0;0,123830538
16581;Luteria;AH;Setor de Educação Profissional e Tecnológica;I;Tecnológico;Formatura;0,7563;35;0;0;0;0,123835194
8990;Geologia;PH;Setor de Ciências da Terra;I;Bacharelado;Formatura;0,6637;91;4;0;0,043956044;0,123837734
54145;Agronomia;LS;Setor Palotina;I;Bacharelado;Sem evasão;0,5672;139;29;0;0,208633094;0,123856883
2522;Educação Física;LS;Setor de Ciências Biológicas;I;Licenciatura;Abandono;0,5183;43;14;1;0,325581395;0,123867598
35276;Engenharia Elétrica;ET;Setor de Tecnologia;I;Bacharelado;Formatura;0,8238;80;1;0;0,0125;0,123877613
9348;Pedagogia;ED;Setor de Educação;M;Licenciatura;Formatura;0,8712;61;0;0;0;0,123879538
40480;Fisioterapia;CL;Setor de Ciências Biológicas;I;Bacharelado;Formatura;0,7467;178;6;0;0,033707865;0,123910225
9092;Gestão da Qualidade;BE;Setor de Educação Profissional e Tecnológica;N;Tecnológico;Abandono;0,713;17;0;1;0;0,123914924
4880;Odontologia;CL;Setor de Ciências da Saúde;I;Bacharelado;Formatura;0,8264;101;0;0;0;0,12392031
22053;Engenharia Mecânica;ET;Setor de Tecnologia;N;Bacharelado;Formatura;0,3665;203;83;0;0,408866995;0,123923325
38162;Música;ED;Setor de Artes, Comunicação e Design;T;Licenciatura;Formatura;0,863;72;0;0;0;0,123958644
33310;Engenharia de Produção;ET;Jandaia;T;Bacharelado;Formatura;0,8015;71;0;0;0;0,123969605
68624;Engenharia Química;ET;Setor de Tecnologia;I;Bacharelado;Sem evasão;0,501;41;6;0;0,146341463;0,123972632
52470;Linguagem e Comunicação;ED;Setor Litoral;N;Licenciatura;Abandono;0;19;0;1;0;0,123974762
76168;Pedagogia;ED;Setor de Educação;M;Licenciatura;Sem evasão;0,799;19;0;0;0;0,123996939
77170;Engenharia Mecânica;ET;Setor de Tecnologia;I;Bacharelado;Sem evasão;0,5856;15;4;0;0,266666667;0,124008511
7819;Odontologia;CL;Setor de Ciências da Saúde;I;Bacharelado;Formatura;0,8449;86;0;0;0;0,124014475
59236;Direito;LW;Setor de Ciências Jurídicas;N;Bacharelado;Formatura;0,8652;73;0;0;0;0,124023546
29918;Odontologia;CL;Setor de Ciências da Saúde;I;Bacharelado;Formatura;0,7434;78;0;0;0;0,124036273
27133;Ciências Sociais;SS;Setor de Ciências Humanas;M;Bacharelado;Abandono;0,3884;51;15;1;0,294117647;0,124042168
21340;Ciências Biológicas;LS;Setor de Ciências Biológicas;N;Bacharelado;Formatura;0,7548;66;3;0;0,045454545;0,124061414
68102;Direito;LW;Setor de Ciências Jurídicas;N;Bacharelado;Sem evasão;0,7906;56;3;0;0,053571429;0,124069369
74593;Arquitetura e Urbanismo;AH;Setor de Tecnologia;I;Bacharelado;Sem evasão;0,7442;52;1;0;0,019230769;0,124069988
26529;Ciências Biológicas;LS;Setor de Ciências Biológicas;M;Bacharelado;Formatura;0,8365;140;2;0;0,014285714;0,12408395
9839;Negócios Imobiliários;BE;Setor de Educação Profissional e Tecnológica;N;Tecnológico;Formatura;0,529;79;18;0;0,227848101;0,124091019
42260;Medicina Veterinária;LS;Setor de Ciências Agrárias;I;Bacharelado;Abandono;0,0866;10;6;1;0,6;0,124101615
35971;Administração;BE;Setor de Ciências Sociais Aplicadas;M;Bacharelado;Formatura;0,8324;59;1;0;0,016949153;0,124110498
49974;Pedagogia;ED;Setor de Educação;M;Licenciatura;Formatura;0,7892;86;4;0;0,046511628;0,124117738
47813;Pedagogia;ED;Setor de Educação;M;Licenciatura;Abandono;0,8762;76;2;1;0,026315789;0,124119753
74409;Medicina Veterinária;LS;Setor de Ciências Agrárias;I;Bacharelado;Sem evasão;0,9086;31;0;0;0;0,124132955
43086;Pedagogia;ED;Setor de Educação;M;Licenciatura;Abandono;0;5;5;1;1;0,124134074
30715;Ciências Exatas;ET;Setor Palotina;N;ABI;Abandono;0,5294;63;12;1;0,19047619;0,124134439
20675;Administração;BE;Setor de Ciências Sociais Aplicadas;N;Bacharelado;Abandono;0,2682;29;15;1;0,517241379;0,124137255
16943;Nutrição;CL;Setor de Ciências da Saúde;I;Bacharelado;Formatura;0,8653;73;0;0;0;0,124138101
4331;Artes Visuais;AH;Setor de Artes, Comunicação e Design;M;Bacharelado;Formatura;0,8912;35;0;0;0;0,124143738
10254;Biomedicina;CL;Setor de Ciências Biológicas;I;Bacharelado;Formatura;0,8428;70;0;0;0;0,12414464
6992;Direito;LW;Setor de Ciências Jurídicas;M;Bacharelado;Formatura;0,7811;77;0;0;0;0,124155767
7624;Gestão da Qualidade;BE;Setor de Educação Profissional e Tecnológica;N;Tecnológico;Formatura;0,7745;49;4;0;0,081632653;0,124175558
